Date;AvgTemp;MaxTemp;MinTemp;Precipitation;RelHumidity;CloudCover;SunshineDuration;AirPressure;Wind;VaporContent
1894-07-31;12.4;15.6;10.6;11.6;88.5;58.8;4.3;997.7;0.5;13.5
1894-08-01;11.8;15.9;8.2;1.1;79.5;32.8;7.8;1001.0;2.8;11.8
1894-08-02;14.4;19.4;9.4;0.0;62.5;26.9;11.6;1004.2;4.8;10.7
1894-08-03;16.7;21.3;11.1;0.0;61.5;36.9;8.5;1006.5;3.8;12.4
1894-08-04;20.4;27.2;11.8;1.7;51.5;5.0;14.0;1003.0;3.3;12.7
1894-08-05;16.1;21.7;14.6;0.0;69.5;51.0;5.1;1000.9;2.1;14.0
1894-08-06;13.5;19.4;11.3;0.1;76.6;49.1;8.2;1005.1;1.4;13.0
1894-08-07;12.5;18.3;7.2;0.0;62.6;27.1;11.4;1011.7;1.1;9.8
1894-08-08;15.3;21.2;8.5;0.0;50.6;19.2;11.1;1014.4;2.1;9.5
1894-08-09;14.2;19.7;8.4;0.0;70.6;27.3;4.9;1012.3;2.5;12.2
1894-08-10;17.0;23.0;11.6;0.0;60.6;33.3;9.7;1010.8;2.2;12.0
1894-08-11;18.8;24.9;11.9;0.0;57.7;3.4;13.4;1009.0;3.0;13.1
1894-08-12;20.1;26.4;12.7;0.0;61.7;21.5;12.8;1007.0;2.5;14.7
1894-08-13;16.4;21.3;13.1;11.5;86.7;59.5;4.6;1004.8;4.2;18.0
1894-08-14;14.1;17.3;12.6;0.0;82.7;51.6;2.2;1007.6;7.0;14.8
1894-08-15;13.8;18.1;11.1;0.0;86.8;45.7;1.5;1009.8;3.2;15.1
1894-08-16;18.9;25.1;11.5;0.0;69.8;41.7;8.0;1005.3;4.8;16.4
1894-08-17;18.0;23.4;15.1;0.0;70.8;11.8;11.5;1004.7;6.0;16.4
1894-08-18;18.4;25.5;11.6;0.0;55.8;1.9;13.7;1008.0;2.1;12.6
1894-08-19;23.2;31.4;10.9;0.0;45.9;4.0;12.6;1002.7;3.1;12.6
1894-08-20;22.6;29.1;16.9;0.0;59.9;38.0;9.9;1001.4;3.4;17.0
1894-08-21;23.3;29.5;15.8;2.6;59.9;22.1;9.2;998.3;3.8;17.6
1894-08-22;19.2;26.0;16.8;7.2;73.9;50.2;8.5;999.5;0.7;18.4
1894-08-23;17.9;23.9;15.2;1.1;68.0;70.3;5.6;1002.4;2.7;15.8
1894-08-24;14.7;21.4;12.3;0.0;75.0;38.4;5.9;998.8;5.8;13.9
1894-08-25;13.0;17.5;10.8;0.0;68.0;22.5;10.3;1000.7;12.6;11.2
1894-08-26;11.1;15.1;9.3;1.4;80.0;68.5;6.3;998.1;10.0;11.5
1894-08-27;10.5;14.8;8.5;2.8;85.1;58.6;4.0;996.6;6.9;12.2
1894-08-28;10.8;17.9;7.6;2.0;81.1;46.7;6.2;1002.7;3.1;11.6
1894-08-29;12.1;15.3;8.2;0.0;77.1;58.8;4.2;1004.4;8.4;11.6
1894-08-30;13.0;17.1;11.6;1.9;70.2;54.9;7.0;995.8;9.6;11.6
1894-08-31;9.5;14.3;7.0;1.2;83.2;51.0;3.1;991.4;9.7;11.0
1894-09-01;8.3;15.3;2.7;0.0;69.2;15.1;10.7;999.5;5.6;8.2
1894-09-02;7.0;9.0;4.9;5.9;89.3;47.2;0.3;997.6;4.0;10.0
1894-09-03;9.0;14.0;2.8;0.1;78.3;67.2;6.5;1004.3;3.7;9.6
1894-09-04;11.6;14.2;8.8;0.0;82.3;51.3;0.9;1004.1;4.8;12.3
1894-09-05;11.0;14.9;8.9;0.0;77.3;45.4;1.7;1003.9;3.0;11.4
1894-09-06;14.0;20.0;5.6;0.0;72.4;39.5;5.0;996.8;2.1;12.3
1894-09-07;15.2;18.4;12.2;11.0;85.4;69.6;0.6;994.0;5.3;16.6
1894-09-08;13.8;18.7;11.4;0.8;83.4;47.7;5.0;993.6;4.0;14.6
1894-09-09;9.4;14.1;7.2;4.5;84.5;39.8;3.8;990.8;9.0;11.4
1894-09-10;7.7;13.5;5.7;1.2;78.5;37.9;8.3;999.1;7.3;9.2
1894-09-11;7.4;13.7;1.7;0.0;69.5;0.0;10.6;1012.0;0.8;7.4
1894-09-12;9.9;15.5;4.0;0.0;64.6;30.1;9.0;1015.4;0.4;8.4
1894-09-13;11.2;19.4;4.1;0.0;61.6;16.2;10.3;1008.5;3.8;8.4
1894-09-14;10.6;16.1;8.9;0.8;69.6;40.3;4.8;1007.0;9.2;9.9
1894-09-15;11.6;17.7;5.4;0.0;84.7;40.4;5.5;1011.5;4.0;12.3
1894-09-16;16.0;21.9;9.5;0.0;70.7;44.5;9.4;1001.7;3.1;13.4
1894-09-17;14.1;22.7;10.1;0.8;74.7;60.6;5.0;989.7;8.4;13.8
1894-09-18;10.4;13.8;5.9;0.0;78.8;68.7;2.4;997.4;4.1;10.7
1894-09-19;15.2;19.8;8.2;0.0;57.8;46.8;6.9;997.1;5.6;10.6
1894-09-20;16.2;20.2;12.1;0.0;57.8;64.9;3.7;992.0;4.2;11.2
1894-09-21;14.3;19.3;12.3;1.1;50.9;53.0;8.5;993.9;8.5;9.1
1894-09-22;10.0;15.1;7.4;0.0;70.9;39.1;2.4;995.6;9.2;9.6
1894-09-23;8.7;12.3;5.2;0.0;73.9;71.2;0.1;999.7;9.8;9.2
1894-09-24;8.5;12.1;7.0;0.0;63.0;49.3;2.1;1000.9;6.7;7.8
1894-09-25;8.3;13.8;4.0;0.6;69.0;61.4;5.0;1002.8;9.8;7.9
1894-09-26;5.8;11.7;2.3;1.8;67.0;45.5;7.3;1005.8;3.1;6.6
1894-09-27;10.1;12.9;4.3;3.5;82.1;77.6;0.0;1001.2;5.7;11.0
1894-09-28;9.9;13.6;8.4;1.4;87.1;57.7;4.1;998.4;5.5;11.9
1894-09-29;13.9;18.4;5.8;1.3;69.1;73.8;3.0;996.7;5.5;11.2
1894-09-30;15.5;22.4;12.3;0.8;69.2;49.9;3.4;993.1;2.7;13.2
1894-10-01;11.9;14.4;11.2;14.3;97.2;80.0;0.0;993.0;0.0;14.7
1894-10-02;10.3;15.0;7.8;1.9;87.2;48.1;4.5;996.8;5.4;11.8
1894-10-03;9.5;15.8;5.9;0.0;73.3;32.2;6.1;987.5;3.6;9.4
1894-10-04;6.7;10.6;4.3;0.8;87.3;54.3;2.2;985.6;4.6;9.2
1894-10-05;11.3;15.2;6.2;3.3;81.3;56.4;2.5;988.8;6.6;11.8
1894-10-06;14.3;18.6;11.5;0.6;82.4;72.5;1.9;993.6;5.3;14.3
1894-10-07;15.0;19.3;11.3;0.0;78.4;50.6;1.3;997.5;3.6;14.0
1894-10-08;15.3;20.7;10.4;0.0;79.4;38.7;6.9;999.3;3.1;14.3
1894-10-09;16.5;23.4;10.5;0.0;77.5;26.8;7.6;998.8;5.0;15.2
1894-10-10;12.9;16.5;10.9;0.0;69.5;65.0;2.5;1001.3;11.2;11.4
1894-10-11;11.7;16.7;7.5;0.0;73.6;39.1;5.3;1006.7;3.3;10.7
1894-10-12;10.3;16.2;8.3;1.7;73.6;67.2;1.3;999.9;4.8;10.2
1894-10-13;6.3;9.2;4.3;0.0;80.6;33.3;1.5;1004.0;9.4;8.3
1894-10-14;6.8;8.7;4.7;9.2;88.7;81.4;0.0;997.1;5.6;9.4
1894-10-15;12.0;13.1;6.7;13.7;97.7;81.5;0.0;993.1;5.3;14.4
1894-10-16;12.3;12.8;11.7;8.9;96.7;81.6;0.0;995.3;8.4;15.0
1894-10-17;11.4;14.4;10.5;1.9;75.8;71.7;2.7;994.3;10.2;11.3
1894-10-18;4.3;10.7;3.5;0.0;82.8;47.8;1.3;1001.8;3.8;7.5
1894-10-19;3.5;7.2;-1.1;0.0;83.8;65.9;2.7;1011.9;0.8;7.1
1894-10-20;8.0;9.6;2.6;0.4;92.9;80.0;0.0;1011.6;2.9;10.5
1894-10-21;8.8;9.6;7.3;2.1;92.9;80.0;0.0;1008.4;2.4;11.1
1894-10-22;10.0;13.2;8.7;6.0;85.9;76.1;0.2;1004.9;5.8;11.5
1894-10-23;6.2;10.8;4.7;0.2;87.9;26.2;5.3;1005.8;7.7;8.9
1894-10-24;7.5;8.6;3.1;0.0;77.0;76.3;0.3;1010.7;7.2;8.4
1894-10-25;6.5;10.6;4.5;0.0;77.0;56.4;5.4;1006.2;5.9;8.1
1894-10-26;7.4;12.0;4.1;4.4;82.0;58.5;1.4;994.4;7.1;8.9
1894-10-27;4.9;8.0;3.9;0.6;81.1;50.6;4.2;992.3;12.6;7.6
1894-10-28;6.8;8.9;3.6;1.2;71.1;60.7;0.8;999.2;11.4;7.3
1894-10-29;8.6;9.7;5.8;4.7;90.1;82.8;0.0;992.4;9.5;10.4
1894-10-30;5.0;8.8;4.2;3.4;96.2;72.9;0.0;996.5;2.7;9.1
1894-10-31;3.7;4.4;3.3;6.5;98.2;83.0;0.0;1001.4;1.2;8.3
1894-11-01;3.1;7.0;-0.1;2.8;84.2;53.1;6.4;1003.1;3.8;6.7
1894-11-02;3.9;7.1;1.6;1.2;90.3;73.2;2.1;991.3;8.2;7.6
1894-11-03;5.3;7.6;3.2;0.8;88.3;59.2;3.5;997.4;7.8;8.3
1894-11-04;7.0;11.5;3.9;2.3;86.3;77.3;0.0;994.4;11.3;9.7
1894-11-05;2.0;7.3;-0.9;1.1;77.3;59.4;6.4;1001.0;1.8;5.6
1894-11-06;2.4;5.7;-1.5;0.1;87.4;53.5;6.5;999.2;1.3;6.5
1894-11-07;-0.6;3.2;-3.2;0.0;82.4;49.6;6.2;1007.5;1.4;5.1
1894-11-08;-0.0;1.7;-3.6;1.1;97.4;65.7;0.0;1012.5;0.0;6.1
1894-11-09;-1.4;2.0;-3.1;0.0;89.5;29.8;7.8;1019.0;0.2;5.2
1894-11-10;-2.6;1.8;-5.9;0.2;91.5;33.8;5.1;1013.9;1.7;4.8
1894-11-11;-3.5;-2.3;-6.5;0.1;99.5;83.9;0.0;1017.9;0.9;4.8
1894-11-12;-0.4;0.4;-2.3;0.0;100.0;84.0;0.0;1022.5;1.3;6.3
1894-11-13;-1.6;0.1;-2.3;0.1;100.0;84.1;0.0;1019.2;3.3;5.7
1894-11-14;0.7;2.3;-4.3;0.0;87.6;34.1;6.1;1005.4;4.1;5.6
1894-11-15;2.6;3.5;1.3;19.2;92.6;84.2;0.0;995.8;5.6;7.1
1894-11-16;3.1;4.2;1.2;0.2;94.6;84.3;0.0;1006.2;5.6;7.5
1894-11-17;1.5;2.9;0.8;1.9;91.7;84.4;0.0;995.4;7.0;6.5
1894-11-18;4.0;6.1;1.2;4.9;86.7;74.4;0.6;980.9;3.3;7.1
1894-11-19;4.6;5.4;2.7;26.4;97.7;84.5;0.0;980.1;5.4;8.1
1894-11-20;3.4;5.5;1.9;1.8;91.7;84.6;0.0;998.6;8.6;7.5
1894-11-21;-0.5;2.2;-2.5;0.0;81.7;44.6;4.6;1012.8;4.7;5.1
1894-11-22;0.3;1.9;-2.8;0.0;77.8;82.7;0.0;1003.2;8.7;4.9
1894-11-23;-0.3;2.3;-1.2;0.0;89.8;82.8;0.5;996.1;4.0;5.6
1894-11-24;-0.3;1.0;-1.0;0.1;88.8;60.8;0.0;1001.8;3.9;5.5
1894-11-25;2.6;3.7;-1.2;5.7;86.8;84.9;0.0;994.0;11.1;6.4
1894-11-26;5.4;6.3;2.5;6.6;90.8;84.9;0.0;984.0;11.2;7.9
1894-11-27;-2.2;6.5;-4.1;0.0;80.9;39.0;1.7;1008.3;5.8;4.3
1894-11-28;3.1;5.4;-4.1;6.2;86.9;85.1;0.0;1007.5;8.8;6.4
1894-11-29;8.5;9.2;5.5;0.0;90.9;85.1;0.0;1007.6;11.1;9.9
1894-11-30;5.3;8.2;4.6;0.1;92.9;85.2;0.0;1000.8;3.9;8.3
1894-12-01;3.2;4.5;2.6;8.8;99.9;85.2;0.0;990.8;3.5;7.7
1894-12-02;-2.2;3.1;-4.5;0.1;88.0;59.3;5.5;1010.0;10.2;4.5
1894-12-03;-1.6;1.2;-6.4;0.0;89.0;55.3;4.2;1011.7;8.6;4.5
1894-12-04;-0.0;0.2;-1.4;5.4;91.0;85.4;0.0;1001.1;5.6;5.5
1894-12-05;0.4;1.2;-0.3;0.0;99.0;79.4;0.0;1006.4;5.6;6.1
1894-12-06;-3.7;0.8;-5.2;0.0;100.0;43.5;3.1;1009.1;4.0;4.8
1894-12-07;-3.6;-0.8;-5.3;0.2;92.0;45.5;5.9;997.3;6.8;4.1
1894-12-08;-0.8;1.3;-4.3;0.0;92.0;53.5;0.0;997.0;6.5;5.3
1894-12-09;-1.7;0.3;-4.6;0.0;76.1;47.6;5.8;989.1;11.5;4.0
1894-12-10;0.1;4.3;-1.8;0.0;90.1;23.6;4.9;996.3;1.6;5.6
1894-12-11;-1.1;1.0;-4.2;0.0;97.1;69.6;2.8;995.0;4.3;5.3
1894-12-12;2.2;3.9;-1.2;1.8;92.1;77.7;0.0;996.5;4.0;6.6
1894-12-13;3.0;4.3;-0.6;0.0;92.1;59.7;2.8;993.1;6.4;6.6
1894-12-14;7.1;9.3;4.0;0.7;91.1;63.7;0.0;993.6;9.0;9.0
1894-12-15;3.5;6.6;0.1;0.0;86.1;51.8;3.4;1014.3;5.6;6.5
1894-12-16;6.9;7.1;4.0;0.0;92.1;85.8;0.0;1015.8;10.5;8.6
1894-12-17;5.1;7.1;4.1;0.0;88.1;79.8;1.5;1016.2;1.9;7.6
1894-12-18;0.7;7.2;0.0;0.0;98.2;85.9;0.0;1011.6;2.7;6.1
1894-12-19;1.4;3.1;-0.8;0.0;89.2;67.9;4.6;999.8;6.1;5.7
1894-12-20;4.9;6.1;0.6;3.0;73.2;55.9;2.8;985.9;10.7;5.8
1894-12-21;4.3;7.8;1.4;0.0;74.2;45.9;1.8;988.7;10.2;6.1
1894-12-22;1.1;4.8;-1.9;0.0;90.2;7.9;6.0;1004.9;5.5;5.7
1894-12-23;2.7;3.6;-0.3;0.4;87.2;83.9;0.0;1008.4;7.2;6.1
1894-12-24;4.7;5.4;3.2;0.0;85.2;86.0;0.0;1013.2;8.7;6.8
1894-12-25;2.9;4.9;0.9;1.4;87.2;78.0;4.5;1008.0;7.8;6.2
1894-12-26;3.1;4.9;0.9;2.5;96.2;84.0;0.0;1007.2;9.3;6.9
1894-12-27;3.0;4.1;2.4;0.1;94.2;86.0;0.0;1016.3;4.9;6.8
1894-12-28;-0.6;3.0;-2.1;0.0;79.2;40.0;4.4;1027.1;2.0;4.4
1894-12-29;-2.0;0.6;-3.7;0.0;80.2;56.0;0.0;1032.6;1.6;4.1
1894-12-30;-4.1;-0.4;-5.9;0.0;88.2;20.0;5.9;1029.4;1.2;3.7
1894-12-31;0.6;2.1;-5.6;0.7;89.2;86.0;0.0;1011.7;10.5;5.2
1895-01-01;-9.7;-7.1;-12.6;0.0;81.4;60.0;2.1;993.6;2.4;2.4
1895-01-02;-12.0;-7.5;-15.2;0.1;99.4;52.0;0.6;998.1;2.1;2.4
1895-01-03;-11.1;-8.7;-17.1;3.5;87.4;72.0;0.0;1013.4;0.8;2.0
1895-01-04;-4.6;-3.6;-9.3;1.9;98.4;86.0;0.0;1016.8;0.1;3.8
1895-01-05;-5.2;-2.5;-7.3;0.0;97.4;86.0;0.0;1018.5;0.1;3.8
1895-01-06;-12.9;-6.7;-16.8;0.0;85.4;70.0;0.0;1018.2;1.5;1.8
1895-01-07;-14.2;-11.4;-16.9;0.0;82.4;20.0;6.2;1012.5;6.8;1.6
1895-01-08;-10.2;-5.7;-14.9;0.0;81.4;19.9;6.3;1006.6;7.1;2.1
1895-01-09;-4.4;-2.6;-11.9;0.7;86.4;79.9;0.0;998.0;3.8;3.4
1895-01-10;-3.5;-1.8;-7.0;0.1;90.4;85.9;0.0;997.2;12.7;3.8
1895-01-11;-10.4;-2.7;-14.3;0.0;86.4;31.9;4.5;1005.6;6.7;2.5
1895-01-12;-11.5;-9.4;-17.3;0.0;88.4;51.9;3.1;1008.2;5.4;2.0
1895-01-13;-6.9;-4.6;-11.0;6.8;95.4;83.9;0.0;996.3;8.7;3.0
1895-01-14;-9.8;-2.1;-14.7;0.8;92.3;59.8;0.0;989.9;9.7;2.8
1895-01-15;-13.4;-10.3;-18.4;0.3;90.3;71.8;0.4;1006.1;3.6;1.7
1895-01-16;-9.9;-6.1;-15.3;5.5;93.3;85.8;0.0;1000.8;6.9;2.4
1895-01-17;-16.2;-6.3;-20.7;0.1;87.3;45.7;3.6;1002.3;3.1;1.7
1895-01-18;-17.9;-13.7;-23.2;0.1;86.3;51.7;4.2;1013.9;2.1;1.3
1895-01-19;-17.1;-14.5;-24.6;0.0;85.3;15.7;6.9;1020.1;4.8;1.2
1895-01-20;-6.5;-2.1;-17.6;2.8;86.3;59.6;4.8;1007.4;6.9;2.9
1895-01-21;-2.7;0.6;-4.5;0.4;85.3;51.6;0.2;994.9;13.6;4.0
1895-01-22;-5.8;-3.5;-8.0;0.0;88.3;77.6;0.0;998.9;10.3;3.3
1895-01-23;-9.0;-3.9;-13.5;0.0;86.2;27.5;5.9;998.7;0.7;2.5
1895-01-24;-2.0;2.8;-15.7;4.3;96.2;77.5;0.0;999.5;4.8;4.4
1895-01-25;3.5;4.1;2.3;0.8;94.2;77.5;0.0;999.4;12.2;6.6
1895-01-26;0.8;3.8;-1.1;0.0;91.2;53.4;3.8;1004.2;5.3;5.6
1895-01-27;1.4;3.9;-5.0;0.0;82.2;69.4;3.4;1004.4;3.4;4.9
1895-01-28;-1.2;2.9;-3.7;0.0;83.2;31.3;5.6;1005.7;6.0;4.4
1895-01-29;-2.1;2.4;-7.2;0.0;81.2;7.3;6.2;1001.7;9.8;3.7
1895-01-30;2.5;4.3;-3.4;0.4;98.1;85.2;0.0;1000.2;9.2;6.4
1895-01-31;5.7;8.2;3.3;1.5;91.1;85.2;2.1;1003.8;11.2;7.3
1895-02-01;4.3;6.3;3.4;14.8;98.1;85.1;0.0;992.9;3.7;7.3
1895-02-02;2.9;4.3;1.9;1.1;100.0;85.1;0.0;996.3;4.2;6.9
1895-02-03;-1.4;2.5;-3.2;0.0;79.1;61.0;0.0;1012.3;6.1;4.0
1895-02-04;-6.8;-2.8;-8.4;0.0;71.0;22.9;7.6;1024.2;2.8;2.2
1895-02-05;-4.3;-0.4;-11.8;0.0;66.0;62.9;2.3;1019.3;5.0;2.2
1895-02-06;-1.7;0.5;-6.6;0.0;86.0;54.8;1.1;1015.1;2.7;4.1
1895-02-07;1.6;4.3;-6.0;1.8;77.0;62.8;2.8;1005.8;9.2;4.6
1895-02-08;4.8;5.9;3.2;4.0;83.0;82.7;0.0;992.6;14.9;6.4
1895-02-09;2.6;5.1;1.8;3.2;93.9;66.6;0.0;991.5;12.3;6.2
1895-02-10;3.6;6.5;1.7;4.2;93.9;74.6;1.1;974.5;7.4;6.6
1895-02-11;5.3;7.4;1.8;1.8;90.9;74.5;0.0;985.4;12.0;7.2
1895-02-12;3.4;6.6;2.1;2.1;85.9;76.4;0.0;988.6;9.0;6.1
1895-02-13;1.8;3.3;-0.6;4.7;93.9;78.4;1.8;995.8;8.4;5.7
1895-02-14;6.1;8.2;1.7;6.2;85.8;84.3;0.0;992.5;12.4;7.2
1895-02-15;8.5;11.3;5.5;0.0;86.8;68.2;0.0;1003.0;5.6;8.6
1895-02-16;9.0;14.6;3.3;0.0;72.8;50.1;5.5;1006.8;3.8;7.0
1895-02-17;5.9;12.0;1.2;6.4;83.8;54.1;3.5;1009.5;4.2;6.9
1895-02-18;4.9;7.2;2.6;4.2;91.7;82.0;4.4;1012.0;5.1;7.0
1895-02-19;8.7;9.9;4.7;12.3;99.7;83.9;0.0;1000.4;9.5;9.8
1895-02-20;8.7;9.6;8.0;2.4;99.7;83.8;0.0;994.2;5.6;9.8
1895-02-21;7.1;10.7;4.0;0.8;80.7;73.8;5.8;982.7;5.6;7.0
1895-02-22;2.5;7.4;-0.1;9.7;99.6;83.7;0.0;973.9;7.8;6.9
1895-02-23;-4.3;0.3;-5.5;0.8;93.6;67.6;0.0;987.0;3.9;3.7
1895-02-24;-2.5;1.0;-8.6;0.0;92.6;73.5;0.3;988.6;3.6;4.1
1895-02-25;3.9;7.0;-1.7;0.5;90.5;69.4;1.0;981.4;6.2;6.2
1895-02-26;4.8;8.6;2.7;0.0;70.5;57.3;6.8;991.8;5.8;5.3
1895-02-27;8.2;12.2;3.7;0.0;66.5;61.2;5.3;994.5;9.7;6.5
1895-02-28;9.4;16.2;5.5;2.6;66.5;65.2;4.4;998.1;11.4;6.9
1895-03-01;6.2;8.7;1.8;2.6;74.4;75.1;5.9;1009.5;2.7;6.0
1895-03-02;8.9;12.0;5.9;2.0;87.4;81.0;1.1;997.8;8.2;8.9
1895-03-03;2.6;8.3;0.9;0.7;80.4;76.9;0.0;1006.4;14.3;5.3
1895-03-04;1.6;6.6;-3.2;0.1;66.3;40.8;7.9;1017.9;2.0;3.8
1895-03-05;7.2;9.7;1.3;1.8;81.3;82.7;0.0;1002.5;11.5;7.3
1895-03-06;4.7;8.0;4.0;0.6;86.3;82.6;0.0;1002.1;9.8;6.6
1895-03-07;5.7;8.0;0.4;3.6;91.2;82.5;0.0;1006.4;13.2;7.2
1895-03-08;6.3;9.8;3.3;0.7;73.2;58.4;2.5;998.9;21.8;6.4
1895-03-09;5.3;8.4;2.7;1.0;74.2;68.3;2.3;1006.7;5.1;5.7
1895-03-10;5.6;9.3;2.2;2.4;79.1;64.2;3.8;993.7;20.0;6.6
1895-03-11;3.7;6.7;1.5;0.0;63.1;58.1;5.3;1006.8;14.4;4.5
1895-03-12;9.8;15.5;3.0;0.0;54.1;34.0;6.4;1000.1;12.6;5.6
1895-03-13;12.6;20.0;6.2;0.2;46.1;20.0;8.9;992.4;9.6;6.1
1895-03-14;10.7;13.5;8.0;3.1;97.0;81.9;0.0;994.2;3.9;11.0
1895-03-15;11.7;14.9;10.0;0.1;73.0;59.8;0.1;995.2;8.1;8.9
1895-03-16;11.4;14.4;8.5;1.2;61.0;67.7;3.7;989.7;12.5;7.2
1895-03-17;3.2;11.6;1.2;3.6;77.9;73.6;3.0;986.2;9.3;5.4
1895-03-18;1.3;4.3;-0.3;0.4;77.9;71.5;5.2;991.9;12.7;4.6
1895-03-19;1.6;5.1;-0.0;0.7;64.9;43.4;5.9;1005.5;3.6;4.1
1895-03-20;2.0;4.0;-1.4;1.4;89.8;81.3;0.0;1007.7;0.8;5.7
1895-03-21;4.7;7.3;2.1;0.1;90.8;73.2;0.0;1009.7;5.5;7.2
1895-03-22;6.0;10.4;1.5;0.0;86.8;73.1;1.0;1011.1;2.6;7.3
1895-03-23;9.3;15.3;3.2;0.0;69.7;19.0;7.0;1008.7;4.0;6.9
1895-03-24;8.4;16.2;3.5;0.0;74.7;8.8;9.4;1010.6;3.0;7.2
1895-03-25;3.9;9.4;-0.1;0.0;64.6;2.7;10.0;1016.3;6.3;4.5
1895-03-26;2.1;8.5;-1.8;0.0;64.6;26.6;7.7;1014.2;5.9;4.1
1895-03-27;4.4;11.3;-3.4;0.0;42.6;14.5;9.9;1013.9;3.3;2.6
1895-03-28;6.4;14.2;-0.9;0.0;44.5;16.4;10.3;1009.2;4.5;3.4
1895-03-29;8.7;15.5;1.2;0.0;52.5;2.3;10.0;1002.4;7.0;5.3
1895-03-30;4.0;9.3;1.8;0.0;93.5;72.2;2.4;1001.0;3.6;6.9
1895-03-31;8.9;16.9;1.2;0.0;59.4;48.1;2.4;999.5;3.7;5.7
1895-04-01;11.0;18.7;3.7;0.0;50.4;30.0;9.4;1004.6;6.1;5.4
1895-04-02;13.4;21.7;3.7;0.0;44.4;17.9;9.4;1007.5;5.9;5.7
1895-04-03;11.5;19.0;5.1;0.0;58.3;7.8;10.5;1009.3;1.9;7.0
1895-04-04;8.6;11.3;3.1;0.0;81.3;53.7;0.0;1010.2;4.1;8.4
1895-04-05;7.8;13.4;2.0;0.0;82.3;39.6;7.7;1011.9;3.7;8.0
1895-04-06;10.1;18.2;2.7;0.0;60.2;9.5;11.1;1015.1;2.0;6.5
1895-04-07;12.8;19.4;6.0;0.0;54.2;7.4;11.5;1017.1;3.0;6.8
1895-04-08;11.0;19.1;3.7;0.0;65.2;15.3;9.9;1018.5;3.3;7.3
1895-04-09;10.3;16.6;3.3;0.0;51.1;23.2;10.0;1019.5;1.3;5.3
1895-04-10;13.1;19.1;5.4;0.0;44.1;5.1;11.8;1013.9;0.0;5.8
1895-04-11;7.6;14.5;5.2;0.0;54.1;1.0;11.1;1009.5;4.0;5.4
1895-04-12;5.8;11.3;-1.2;0.0;41.0;12.9;11.8;1010.0;2.2;3.3
1895-04-13;4.3;9.7;2.1;0.0;46.0;40.8;7.2;1007.5;8.9;3.7
1895-04-14;5.3;10.2;-2.6;0.0;59.0;64.7;8.6;1013.8;8.4;4.8
1895-04-15;9.9;15.4;4.4;0.0;56.9;38.6;2.9;1009.9;8.8;6.4
1895-04-16;6.7;12.6;5.3;0.6;77.9;72.5;1.1;1007.1;12.1;7.3
1895-04-17;4.3;8.6;2.3;0.0;42.9;38.4;9.5;1013.7;11.2;3.3
1895-04-18;5.6;11.8;-1.6;0.0;30.8;8.3;11.9;1017.2;2.4;2.4
1895-04-19;11.2;18.4;-1.1;0.0;32.8;40.2;9.6;1010.8;4.2;3.5
1895-04-20;13.4;18.8;8.9;0.0;37.8;48.1;4.6;1008.9;3.0;5.3
1895-04-21;14.2;20.7;6.9;0.0;46.7;16.0;10.3;1007.4;5.9;6.8
1895-04-22;10.6;17.5;4.3;0.0;46.7;15.9;13.6;1014.0;4.4;5.2
1895-04-23;9.0;16.6;3.8;0.0;42.7;3.8;13.1;1015.4;6.3;4.3
1895-04-24;12.4;19.6;2.2;0.0;37.6;27.7;12.9;1010.3;3.7;4.7
1895-04-25;10.0;16.1;5.5;0.0;54.6;5.6;11.2;1008.0;3.9;6.3
1895-04-26;14.8;23.0;3.6;0.0;43.6;15.5;13.1;1002.4;5.9;6.5
1895-04-27;7.0;15.1;6.0;0.0;85.5;53.4;2.4;1000.3;3.9;8.3
1895-04-28;7.1;10.1;4.6;0.0;72.5;69.3;1.6;1001.2;4.8;6.9
1895-04-29;8.2;12.9;5.2;0.0;61.5;47.2;6.1;1002.0;0.7;6.1
1895-04-30;9.5;16.1;4.0;0.3;52.5;35.2;8.4;997.1;4.9;5.7
1895-05-01;7.8;12.9;5.0;0.7;64.4;47.1;8.3;1002.0;8.6;6.8
1895-05-02;6.5;9.8;3.1;2.8;85.4;61.0;0.7;1005.6;1.4;8.1
1895-05-03;9.1;13.0;4.9;3.9;84.4;74.9;0.2;1005.6;1.2;9.3
1895-05-04;7.5;11.8;4.5;3.5;74.3;58.8;5.1;1011.7;6.3;7.2
1895-05-05;6.6;11.2;3.0;0.1;60.3;60.7;9.7;1016.0;4.5;5.5
1895-05-06;5.5;9.6;2.0;1.0;58.3;62.6;7.3;1011.8;8.4;5.1
1895-05-07;7.0;10.7;2.8;1.9;80.2;66.5;2.3;1006.4;11.3;7.6
1895-05-08;15.0;19.3;7.3;0.0;51.2;34.5;11.7;1008.5;12.6;8.4
1895-05-09;13.9;20.4;7.6;0.0;41.2;0.0;13.9;1010.8;6.1;6.4
1895-05-10;14.0;21.5;6.6;0.0;39.2;6.3;14.3;1008.0;6.9;6.0
1895-05-11;11.3;18.5;5.2;0.0;54.1;12.2;14.6;1006.2;6.7;7.1
1895-05-12;12.9;19.4;3.5;0.0;53.1;28.1;10.7;1004.1;2.8;7.6
1895-05-13;15.6;20.9;8.6;0.0;49.1;58.0;7.2;1003.8;2.4;8.4
1895-05-14;16.0;21.8;8.2;0.0;43.1;10.0;14.3;1006.7;0.8;7.2
1895-05-15;17.4;24.9;9.6;0.0;48.0;19.9;11.8;997.5;3.6;9.5
